OrderID,CustomerID,OrderDate,Product,Quantity,UnitPrice,PaymentMethod,City,State,Category,TotalAmount,DeliveryTime,CustomerRating,Year,Month,Day,Weekday,Profit
10381,5208,2023-12-15,Jeans,4,49352.38,COD,Kolkata,West Bengal,Fashion,197409.52,6,2,2023,12,15,Friday,59222.86
10382,5131,2023-01-08,Backpack,4,27852.92,UPI,Chennai,Tamil Nadu,Accessories,111411.68,3,3,2023,1,8,Sunday,33423.5
10383,5404,2023-11-17,Mobile,2,59003.35,COD,Mumbai,Maharashtra,Electronics,118006.7,8,1,2023,11,17,Friday,35402.01
10384,5152,2023-11-09,Jeans,4,47266.49,UPI,Kolkata,West Bengal,Fashion,189065.96,2,2,2023,11,9,Thursday,56719.79
10385,5054,2023-09-04,Jeans,4,46487.66,Credit Card,Chennai,Tamil Nadu,Fashion,185950.64,7,4,2023,9,4,Monday,55785.19
10386,5120,2023-11-19,Mobile,4,44945.96,UPI,Chennai,Tamil Nadu,Electronics,179783.84,9,5,2023,11,19,Sunday,53935.15
10387,5673,2023-09-12,Jeans,2,9291.3,Credit Card,Hyderabad,Telangana,Fashion,18582.6,9,4,2023,9,12,Tuesday,5574.78
10388,5920,2023-11-24,Shoes,2,13268.68,Credit Card,Bangalore,Karnataka,Fashion,26537.36,7,5,2023,11,24,Friday,7961.21
10389,5628,2023-02-23,Laptop,2,28000.21,UPI,Pune,Maharashtra,Electronics,56000.42,9,1,2023,2,23,Thursday,16800.13
10390,5587,2023-09-06,Headphones,4,16061.06,Debit Card,Bangalore,Karnataka,Electronics,64244.24,9,5,2023,9,6,Wednesday,19273.27
10391,5625,2023-08-27,Laptop,2,25089.89,UPI,Bangalore,Karnataka,Electronics,50179.78,8,2,2023,8,27,Sunday,15053.93
10392,5968,2023-08-17,Jeans,4,53341.31,Net Banking,Hyderabad,Telangana,Fashion,213365.24,5,5,2023,8,17,Thursday,64009.57
10393,5420,2023-03-08,Shoes,1,49512.32,Net Banking,Chennai,Tamil Nadu,Fashion,49512.32,2,3,2023,3,8,Wednesday,14853.7
10394,5422,2023-02-20,Watch,4,37913.38,Debit Card,Chennai,Tamil Nadu,Accessories,151653.52,9,2,2023,2,20,Monday,45496.06
10395,5104,2023-04-07,Jeans,3,51529.79,Credit Card,Mumbai,Maharashtra,Fashion,154589.37,3,1,2023,4,7,Friday,46376.81
10396,5852,2023-04-02,Backpack,2,47091.21,Debit Card,Hyderabad,Telangana,Accessories,94182.42,8,2,2023,4,2,Sunday,28254.73
10397,5254,2023-09-21,Shoes,2,25910.4,Net Banking,Mumbai,Maharashtra,Fashion,51820.8,9,3,2023,9,21,Thursday,15546.24
10398,5227,2023-10-18,Mobile,3,12303.59,Debit Card,Hyderabad,Telangana,Electronics,36910.77,3,1,2023,10,18,Wednesday,11073.23
10399,5112,2023-04-06,Shoes,4,30997.8,UPI,Mumbai,Maharashtra,Fashion,123991.2,6,4,2023,4,6,Thursday,37197.36
10400,5510,2023-03-29,Mobile,1,44252.86,Debit Card,Delhi,Delhi,Electronics,44252.86,5,3,2023,3,29,Wednesday,13275.86
10401,5473,2023-03-19,Tablet,3,26354.25,Credit Card,Kolkata,West Bengal,Electronics,79062.75,4,1,2023,3,19,Sunday,23718.82
10402,5099,2023-10-15,Headphones,3,40106.28,UPI,Bangalore,Karnataka,Electronics,120318.84,9,5,2023,10,15,Sunday,36095.65
10403,5153,2023-04-30,Camera,4,5931.35,COD,Bangalore,Karnataka,Electronics,23725.4,3,2,2023,4,30,Sunday,7117.62
10404,5861,2023-10-29,Shoes,2,44955.88,Net Banking,Pune,Maharashtra,Fashion,89911.76,8,1,2023,10,29,Sunday,26973.53
10405,5914,2023-06-14,Shirt,4,48819.0,Net Banking,Kolkata,West Bengal,Fashion,195276.0,5,2,2023,6,14,Wednesday,58582.8
10406,5896,2023-07-01,Backpack,3,42498.22,Debit Card,Chennai,Tamil Nadu,Accessories,127494.66,2,5,2023,7,1,Saturday,38248.4
10407,5878,2023-08-11,Jeans,3,58045.64,UPI,Pune,Maharashtra,Fashion,174136.92,8,1,2023,8,11,Friday,52241.08
10408,5338,2023-11-07,Backpack,2,49651.13,COD,Delhi,Delhi,Accessories,99302.26,6,4,2023,11,7,Tuesday,29790.68
10409,5706,2023-01-07,Laptop,2,54214.7,UPI,Pune,Maharashtra,Electronics,108429.4,7,3,2023,1,7,Saturday,32528.82
10410,5822,2023-11-26,Camera,2,56034.19,Net Banking,Bangalore,Karnataka,Electronics,112068.38,9,1,2023,11,26,Sunday,33620.51
10411,5163,2023-09-20,Laptop,4,48140.48,UPI,Chennai,Tamil Nadu,Electronics,192561.92,2,5,2023,9,20,Wednesday,57768.58
10412,5720,2023-06-10,Tablet,2,40553.25,COD,Delhi,Delhi,Electronics,81106.5,3,1,2023,6,10,Saturday,24331.95
10413,5957,2023-05-31,Camera,3,641.4,Debit Card,Bangalore,Karnataka,Electronics,1924.2,9,2,2023,5,31,Wednesday,577.26
10414,5681,2023-03-26,Camera,3,28109.8,Credit Card,Kolkata,West Bengal,Electronics,84329.4,3,1,2023,3,26,Sunday,25298.82
10415,5996,2023-05-27,Laptop,1,34398.39,UPI,Mumbai,Maharashtra,Electronics,34398.39,2,4,2023,5,27,Saturday,10319.52
10416,5161,2023-04-22,Mobile,4,18450.61,Credit Card,Hyderabad,Telangana,Electronics,73802.44,3,1,2023,4,22,Saturday,22140.73
10417,5580,2023-02-05,Laptop,1,19290.84,Net Banking,Delhi,Delhi,Electronics,19290.84,8,3,2023,2,5,Sunday,5787.25
10418,5801,2023-10-12,Backpack,3,57681.22,Debit Card,Chennai,Tamil Nadu,Accessories,173043.66,5,1,2023,10,12,Thursday,51913.1
10419,5398,2023-07-07,Mobile,1,53535.14,Debit Card,Pune,Maharashtra,Electronics,53535.14,3,2,2023,7,7,Friday,16060.54
10420,5277,2023-03-23,Backpack,3,50995.99,UPI,Kolkata,West Bengal,Accessories,152987.97,6,1,2023,3,23,Thursday,45896.39
10421,5816,2023-01-02,Tablet,1,24538.9,Debit Card,Pune,Maharashtra,Electronics,24538.9,5,4,2023,1,2,Monday,7361.67
10422,5916,2023-10-30,Jeans,2,1117.8,UPI,Delhi,Delhi,Fashion,2235.6,8,5,2023,10,30,Monday,670.68
10423,5504,2023-07-16,Watch,1,5089.27,UPI,Kolkata,West Bengal,Accessories,5089.27,9,1,2023,7,16,Sunday,1526.78
10424,5896,2023-01-11,Mobile,2,18938.12,Credit Card,Chennai,Tamil Nadu,Electronics,37876.24,4,1,2023,1,11,Wednesday,11362.87
10425,5392,2023-08-22,Tablet,2,1239.85,Debit Card,Delhi,Delhi,Electronics,2479.7,9,3,2023,8,22,Tuesday,743.91
10426,5135,2023-07-14,Shirt,4,1323.84,UPI,Chennai,Tamil Nadu,Fashion,5295.36,3,4,2023,7,14,Friday,1588.61
10427,5195,2023-04-29,Tablet,2,55021.22,Credit Card,Pune,Maharashtra,Electronics,110042.44,3,5,2023,4,29,Saturday,33012.73
10428,5401,2023-01-20,Laptop,2,42457.66,COD,Bangalore,Karnataka,Electronics,84915.32,6,2,2023,1,20,Friday,25474.6
10429,5640,2023-09-18,Laptop,1,18744.67,Credit Card,Kolkata,West Bengal,Electronics,18744.67,8,1,2023,9,18,Monday,5623.4
10430,5033,2023-10-20,Watch,3,8218.88,Credit Card,Mumbai,Maharashtra,Accessories,24656.64,6,5,2023,10,20,Friday,7396.99
10431,5688,2023-09-13,Tablet,4,30844.65,UPI,Bangalore,Karnataka,Electronics,123378.6,7,2,2023,9,13,Wednesday,37013.58
10432,5460,2023-08-10,Headphones,2,619.17,Net Banking,Mumbai,Maharashtra,Electronics,1238.34,8,4,2023,8,10,Thursday,371.5
10433,5955,2023-08-14,Jeans,4,56323.3,Net Banking,Pune,Maharashtra,Fashion,225293.2,2,4,2023,8,14,Monday,67587.96
10434,5883,2023-02-22,Laptop,1,25064.46,Net Banking,Kolkata,West Bengal,Electronics,25064.46,2,5,2023,2,22,Wednesday,7519.34
10435,5470,2023-12-21,Watch,2,24319.4,Credit Card,Bangalore,Karnataka,Accessories,48638.8,2,2,2023,12,21,Thursday,14591.64
10436,5375,2023-12-08,Jeans,1,23618.44,UPI,Bangalore,Karnataka,Fashion,23618.44,6,4,2023,12,8,Friday,7085.53
10437,5022,2023-12-30,Tablet,4,4438.9,Debit Card,Delhi,Delhi,Electronics,17755.6,2,5,2023,12,30,Saturday,5326.68
10438,5750,2023-10-07,Tablet,1,38407.84,Credit Card,Hyderabad,Telangana,Electronics,38407.84,8,4,2023,10,7,Saturday,11522.35
10439,5670,2023-03-22,Camera,4,44060.32,Credit Card,Pune,Maharashtra,Electronics,176241.28,2,4,2023,3,22,Wednesday,52872.38
10440,5038,2023-07-21,Watch,1,40664.69,UPI,Chennai,Tamil Nadu,Accessories,40664.69,4,4,2023,7,21,Friday,12199.41
10441,5230,2023-06-07,Laptop,4,8564.6,COD,Pune,Maharashtra,Electronics,34258.4,2,3,2023,6,7,Wednesday,10277.52
10442,5365,2023-04-30,Headphones,3,34856.76,Credit Card,Chennai,Tamil Nadu,Electronics,104570.28,3,2,2023,4,30,Sunday,31371.08
10443,5563,2023-02-28,Tablet,1,34298.22,COD,Kolkata,West Bengal,Electronics,34298.22,7,5,2023,2,28,Tuesday,10289.47
10444,5438,2023-08-03,Headphones,1,52144.12,COD,Chennai,Tamil Nadu,Electronics,52144.12,6,5,2023,8,3,Thursday,15643.24
10445,5776,2023-05-08,Tablet,3,22933.92,Net Banking,Mumbai,Maharashtra,Electronics,68801.76,5,2,2023,5,8,Monday,20640.53
10446,5283,2023-08-12,Laptop,3,22477.71,UPI,Chennai,Tamil Nadu,Electronics,67433.13,7,2,2023,8,12,Saturday,20229.94
10447,5027,2023-07-28,Jeans,1,37226.07,COD,Chennai,Tamil Nadu,Fashion,37226.07,4,2,2023,7,28,Friday,11167.82
10448,5226,2023-04-25,Shoes,3,38094.44,UPI,Delhi,Delhi,Fashion,114283.32,6,2,2023,4,25,Tuesday,34285.0
10449,5277,2023-07-28,Jeans,2,28316.33,Net Banking,Bangalore,Karnataka,Fashion,56632.66,8,1,2023,7,28,Friday,16989.8
10450,5798,2023-01-14,Tablet,4,26750.64,UPI,Pune,Maharashtra,Electronics,107002.56,9,5,2023,1,14,Saturday,32100.77
10451,5609,2023-01-09,Backpack,4,29800.62,Credit Card,Pune,Maharashtra,Accessories,119202.48,6,1,2023,1,9,Monday,35760.74
10452,5284,2023-02-09,Shoes,4,51704.4,COD,Kolkata,West Bengal,Fashion,206817.6,3,4,2023,2,9,Thursday,62045.28
10453,5879,2023-08-25,Shoes,2,27831.66,UPI,Kolkata,West Bengal,Fashion,55663.32,8,4,2023,8,25,Friday,16699.0
10454,5960,2023-10-08,Headphones,3,56413.93,Debit Card,Chennai,Tamil Nadu,Electronics,169241.79,7,5,2023,10,8,Sunday,50772.54
10455,5481,2023-12-25,Watch,3,30389.02,UPI,Hyderabad,Telangana,Accessories,91167.06,7,4,2023,12,25,Monday,27350.12
10456,5453,2023-07-20,Headphones,1,56967.28,COD,Pune,Maharashtra,Electronics,56967.28,2,2,2023,7,20,Thursday,17090.18
10457,5829,2023-09-03,Headphones,3,50020.06,Net Banking,Kolkata,West Bengal,Electronics,150060.18,8,1,2023,9,3,Sunday,45018.05
10458,5816,2023-10-05,Backpack,1,21937.15,Net Banking,Chennai,Tamil Nadu,Accessories,21937.15,9,2,2023,10,5,Thursday,6581.14
10459,5659,2023-08-23,Jeans,2,51859.39,COD,Kolkata,West Bengal,Fashion,103718.78,3,4,2023,8,23,Wednesday,31115.63
10460,5516,2023-01-04,Jeans,4,6870.78,Credit Card,Mumbai,Maharashtra,Fashion,27483.12,2,1,2023,1,4,Wednesday,8244.94
10461,5547,2023-06-03,Shirt,4,55525.32,Credit Card,Mumbai,Maharashtra,Fashion,222101.28,2,2,2023,6,3,Saturday,66630.38
10462,5192,2023-01-29,Tablet,4,38009.12,Net Banking,Kolkata,West Bengal,Electronics,152036.48,9,5,2023,1,29,Sunday,45610.94
10463,5049,2023-04-19,Backpack,3,3547.13,Net Banking,Mumbai,Maharashtra,Accessories,10641.39,6,2,2023,4,19,Wednesday,3192.42
10464,5512,2023-04-08,Shirt,1,38762.13,COD,Kolkata,West Bengal,Fashion,38762.13,7,4,2023,4,8,Saturday,11628.64
10465,5017,2023-08-03,Laptop,1,58462.58,Credit Card,Chennai,Tamil Nadu,Electronics,58462.58,2,1,2023,8,3,Thursday,17538.77
10466,5172,2023-10-20,Tablet,2,4467.1,Net Banking,Delhi,Delhi,Electronics,8934.2,4,5,2023,10,20,Friday,2680.26
10467,5220,2023-03-16,Tablet,3,33414.86,Credit Card,Hyderabad,Telangana,Electronics,100244.58,4,1,2023,3,16,Thursday,30073.37
10468,5158,2023-11-22,Camera,2,44943.32,Net Banking,Chennai,Tamil Nadu,Electronics,89886.64,7,5,2023,11,22,Wednesday,26965.99
10469,5477,2023-05-26,Camera,1,48672.44,UPI,Delhi,Delhi,Electronics,48672.44,4,1,2023,5,26,Friday,14601.73
10470,5046,2023-05-08,Mobile,1,25005.5,Debit Card,Delhi,Delhi,Electronics,25005.5,9,4,2023,5,8,Monday,7501.65
10471,5373,2023-12-07,Mobile,4,12488.74,UPI,Pune,Maharashtra,Electronics,49954.96,6,5,2023,12,7,Thursday,14986.49
10472,5518,2023-02-11,Headphones,3,2827.83,Net Banking,Chennai,Tamil Nadu,Electronics,8483.49,3,3,2023,2,11,Saturday,2545.05
10473,5099,2023-12-22,Laptop,1,34909.65,Debit Card,Chennai,Tamil Nadu,Electronics,34909.65,5,1,2023,12,22,Friday,10472.9
10474,5892,2023-02-10,Shoes,4,27338.79,Debit Card,Kolkata,West Bengal,Fashion,109355.16,2,1,2023,2,10,Friday,32806.55
10475,5745,2023-02-03,Shoes,3,56940.04,Net Banking,Delhi,Delhi,Fashion,170820.12,5,2,2023,2,3,Friday,51246.04
10476,5037,2023-01-17,Camera,2,3918.11,Net Banking,Delhi,Delhi,Electronics,7836.22,3,5,2023,1,17,Tuesday,2350.87
10477,5280,2023-06-14,Camera,3,41218.1,Credit Card,Delhi,Delhi,Electronics,123654.3,3,3,2023,6,14,Wednesday,37096.29
10478,5349,2023-06-02,Camera,3,1790.48,Net Banking,Kolkata,West Bengal,Electronics,5371.44,9,4,2023,6,2,Friday,1611.43
10479,5497,2023-03-17,Backpack,1,10534.62,COD,Pune,Maharashtra,Accessories,10534.62,6,2,2023,3,17,Friday,3160.39
10480,5302,2023-03-28,Watch,1,27378.67,Net Banking,Chennai,Tamil Nadu,Accessories,27378.67,4,3,2023,3,28,Tuesday,8213.6
10481,5181,2023-04-27,Mobile,3,27455.88,COD,Delhi,Delhi,Electronics,82367.64,4,5,2023,4,27,Thursday,24710.29
10482,5607,2023-12-28,Backpack,1,41236.32,Net Banking,Mumbai,Maharashtra,Accessories,41236.32,9,3,2023,12,28,Thursday,12370.9
10483,5099,2023-12-08,Jeans,1,54639.72,Credit Card,Chennai,Tamil Nadu,Fashion,54639.72,3,1,2023,12,8,Friday,16391.92
10484,5700,2023-01-27,Shoes,1,38450.22,COD,Kolkata,West Bengal,Fashion,38450.22,6,1,2023,1,27,Friday,11535.07
10485,5993,2023-11-09,Tablet,4,57226.05,UPI,Pune,Maharashtra,Electronics,228904.2,6,2,2023,11,9,Thursday,68671.26
10486,5116,2023-10-14,Mobile,4,52932.45,COD,Mumbai,Maharashtra,Electronics,211729.8,7,5,2023,10,14,Saturday,63518.94
10487,5191,2023-05-14,Shirt,3,35194.64,Credit Card,Kolkata,West Bengal,Fashion,105583.92,8,5,2023,5,14,Sunday,31675.18
10488,5253,2023-08-07,Jeans,1,50077.38,COD,Bangalore,Karnataka,Fashion,50077.38,2,3,2023,8,7,Monday,15023.21
10489,5981,2023-06-17,Mobile,4,38661.88,Net Banking,Chennai,Tamil Nadu,Electronics,154647.52,9,2,2023,6,17,Saturday,46394.26
10490,5928,2023-04-08,Backpack,3,4989.9,Net Banking,Bangalore,Karnataka,Accessories,14969.7,8,5,2023,4,8,Saturday,4490.91
10491,5983,2023-09-25,Laptop,1,44511.71,Credit Card,Kolkata,West Bengal,Electronics,44511.71,9,1,2023,9,25,Monday,13353.51
10492,5161,2023-08-25,Tablet,2,5966.03,Debit Card,Kolkata,West Bengal,Electronics,11932.06,4,3,2023,8,25,Friday,3579.62
10493,5256,2023-11-05,Mobile,1,35766.74,Net Banking,Kolkata,West Bengal,Electronics,35766.74,3,4,2023,11,5,Sunday,10730.02
10494,5323,2023-06-22,Watch,1,42247.62,UPI,Delhi,Delhi,Accessories,42247.62,9,1,2023,6,22,Thursday,12674.29
10495,5128,2023-07-09,Camera,4,4271.7,Credit Card,Pune,Maharashtra,Electronics,17086.8,9,2,2023,7,9,Sunday,5126.04
10496,5018,2023-05-02,Camera,3,14078.44,COD,Delhi,Delhi,Electronics,42235.32,7,5,2023,5,2,Tuesday,12670.6
10497,5793,2023-02-15,Tablet,3,54965.63,COD,Pune,Maharashtra,Electronics,164896.89,5,1,2023,2,15,Wednesday,49469.07
10498,5735,2023-03-05,Backpack,4,37093.98,UPI,Hyderabad,Telangana,Accessories,148375.92,4,4,2023,3,5,Sunday,44512.78
10499,5566,2023-05-10,Camera,1,15003.28,Net Banking,Delhi,Delhi,Electronics,15003.28,2,4,2023,5,10,Wednesday,4500.98
10500,5570,2023-11-06,Mobile,2,41533.58,Credit Card,Bangalore,Karnataka,Electronics,83067.16,6,2,2023,11,6,Monday,24920.15
10501,5323,2023-12-29,Shirt,1,35927.55,UPI,Pune,Maharashtra,Fashion,35927.55,3,1,2023,12,29,Friday,10778.27
10502,5872,2023-07-12,Shoes,1,30244.07,Net Banking,Delhi,Delhi,Fashion,30244.07,4,3,2023,7,12,Wednesday,9073.22
10503,5686,2023-11-03,Shoes,2,58578.36,Credit Card,Chennai,Tamil Nadu,Fashion,117156.72,5,1,2023,11,3,Friday,35147.02
10504,5792,2023-06-30,Jeans,4,41102.19,COD,Kolkata,West Bengal,Fashion,164408.76,9,4,2023,6,30,Friday,49322.63
10505,5626,2023-10-19,Headphones,3,22713.83,Credit Card,Pune,Maharashtra,Electronics,68141.49,2,2,2023,10,19,Thursday,20442.45
10506,5288,2023-10-09,Laptop,4,48064.38,Debit Card,Pune,Maharashtra,Electronics,192257.52,9,2,2023,10,9,Monday,57677.26
10507,5943,2023-01-29,Tablet,4,53109.62,Credit Card,Delhi,Delhi,Electronics,212438.48,2,3,2023,1,29,Sunday,63731.54
10508,5854,2023-05-29,Jeans,1,7775.67,Debit Card,Hyderabad,Telangana,Fashion,7775.67,7,2,2023,5,29,Monday,2332.7
10509,5663,2023-09-24,Headphones,3,12273.01,Credit Card,Delhi,Delhi,Electronics,36819.03,9,2,2023,9,24,Sunday,11045.71
10510,5962,2023-10-23,Backpack,3,13208.75,Debit Card,Bangalore,Karnataka,Accessories,39626.25,4,2,2023,10,23,Monday,11887.88
10511,5639,2023-01-11,Watch,4,41565.35,COD,Bangalore,Karnataka,Accessories,166261.4,5,2,2023,1,11,Wednesday,49878.42
10512,5155,2023-06-13,Watch,2,36301.46,Net Banking,Pune,Maharashtra,Accessories,72602.92,2,2,2023,6,13,Tuesday,21780.88
10513,5490,2023-04-23,Laptop,4,37253.8,Debit Card,Pune,Maharashtra,Electronics,149015.2,3,4,2023,4,23,Sunday,44704.56
10514,5386,2023-07-06,Camera,2,56464.17,Debit Card,Delhi,Delhi,Electronics,112928.34,2,1,2023,7,6,Thursday,33878.5
10515,5986,2023-10-22,Mobile,3,46621.92,COD,Bangalore,Karnataka,Electronics,139865.76,5,5,2023,10,22,Sunday,41959.73
10516,5785,2023-08-20,Jeans,4,7937.83,Debit Card,Bangalore,Karnataka,Fashion,31751.32,6,2,2023,8,20,Sunday,9525.4
10517,5104,2023-08-15,Jeans,1,21046.17,UPI,Hyderabad,Telangana,Fashion,21046.17,6,5,2023,8,15,Tuesday,6313.85
10518,5929,2023-11-06,Tablet,4,26293.0,COD,Chennai,Tamil Nadu,Electronics,105172.0,7,5,2023,11,6,Monday,31551.6
10519,5393,2023-04-08,Tablet,3,23938.91,UPI,Hyderabad,Telangana,Electronics,71816.73,4,4,2023,4,8,Saturday,21545.02
10520,5811,2023-02-24,Watch,1,40257.72,COD,Mumbai,Maharashtra,Accessories,40257.72,5,2,2023,2,24,Friday,12077.32
10521,5246,2023-04-21,Watch,1,53546.02,Debit Card,Kolkata,West Bengal,Accessories,53546.02,7,5,2023,4,21,Friday,16063.81
10522,5176,2023-06-01,Shirt,2,18571.27,UPI,Hyderabad,Telangana,Fashion,37142.54,8,2,2023,6,1,Thursday,11142.76
10523,5039,2023-09-03,Shirt,1,33247.07,Debit Card,Delhi,Delhi,Fashion,33247.07,2,3,2023,9,3,Sunday,9974.12
10524,5477,2023-03-10,Camera,1,47427.74,COD,Chennai,Tamil Nadu,Electronics,47427.74,8,3,2023,3,10,Friday,14228.32
10525,5682,2023-11-08,Shirt,4,25148.22,Debit Card,Delhi,Delhi,Fashion,100592.88,2,3,2023,11,8,Wednesday,30177.86
10526,5759,2023-10-16,Mobile,3,10336.65,UPI,Kolkata,West Bengal,Electronics,31009.95,6,5,2023,10,16,Monday,9302.98
10527,5538,2023-09-07,Mobile,2,28654.57,UPI,Mumbai,Maharashtra,Electronics,57309.14,7,3,2023,9,7,Thursday,17192.74
10528,5867,2023-02-05,Jeans,4,3596.78,Debit Card,Chennai,Tamil Nadu,Fashion,14387.12,6,4,2023,2,5,Sunday,4316.14
10529,5818,2023-08-27,Shoes,1,56560.29,Credit Card,Pune,Maharashtra,Fashion,56560.29,3,4,2023,8,27,Sunday,16968.09
10530,5921,2023-05-28,Mobile,1,4766.83,COD,Bangalore,Karnataka,Electronics,4766.83,8,5,2023,5,28,Sunday,1430.05
10531,5408,2023-08-15,Headphones,2,26475.87,COD,Hyderabad,Telangana,Electronics,52951.74,8,2,2023,8,15,Tuesday,15885.52
10532,5525,2023-09-01,Watch,3,31933.91,Debit Card,Delhi,Delhi,Accessories,95801.73,6,1,2023,9,1,Friday,28740.52
10533,5828,2023-12-03,Tablet,2,59122.64,Credit Card,Mumbai,Maharashtra,Electronics,118245.28,3,2,2023,12,3,Sunday,35473.58
10534,5506,2023-12-31,Shirt,4,10211.5,UPI,Bangalore,Karnataka,Fashion,40846.0,2,2,2023,12,31,Sunday,12253.8
10535,5903,2023-07-20,Jeans,2,7131.56,Net Banking,Hyderabad,Telangana,Fashion,14263.12,7,2,2023,7,20,Thursday,4278.94
10536,5825,2023-06-03,Laptop,1,819.76,Net Banking,Bangalore,Karnataka,Electronics,819.76,3,2,2023,6,3,Saturday,245.93
10537,5036,2023-03-14,Tablet,4,9587.61,Debit Card,Hyderabad,Telangana,Electronics,38350.44,7,1,2023,3,14,Tuesday,11505.13
10538,5685,2023-07-20,Headphones,1,12674.2,Credit Card,Pune,Maharashtra,Electronics,12674.2,8,3,2023,7,20,Thursday,3802.26
10539,5020,2023-10-23,Shirt,3,37945.68,Credit Card,Chennai,Tamil Nadu,Fashion,113837.04,7,2,2023,10,23,Monday,34151.11
10540,5321,2023-01-17,Headphones,1,13416.5,COD,Bangalore,Karnataka,Electronics,13416.5,8,4,2023,1,17,Tuesday,4024.95
10541,5776,2023-05-09,Watch,1,1525.09,UPI,Bangalore,Karnataka,Accessories,1525.09,3,5,2023,5,9,Tuesday,457.53
10542,5512,2023-08-05,Watch,2,49649.12,Credit Card,Bangalore,Karnataka,Accessories,99298.24,8,5,2023,8,5,Saturday,29789.47
10543,5400,2023-03-02,Camera,1,22126.06,Net Banking,Chennai,Tamil Nadu,Electronics,22126.06,9,4,2023,3,2,Thursday,6637.82
10544,5654,2023-04-14,Jeans,4,21415.69,UPI,Mumbai,Maharashtra,Fashion,85662.76,4,2,2023,4,14,Friday,25698.83
10545,5972,2023-02-11,Tablet,4,18358.0,UPI,Hyderabad,Telangana,Electronics,73432.0,8,1,2023,2,11,Saturday,22029.6
10546,5883,2023-01-25,Backpack,3,58529.78,Debit Card,Pune,Maharashtra,Accessories,175589.34,6,3,2023,1,25,Wednesday,52676.8
10547,5471,2023-02-08,Backpack,4,10455.89,Credit Card,Bangalore,Karnataka,Accessories,41823.56,3,5,2023,2,8,Wednesday,12547.07
10548,5143,2023-10-18,Tablet,2,53924.81,Debit Card,Kolkata,West Bengal,Electronics,107849.62,9,3,2023,10,18,Wednesday,32354.89
10549,5092,2023-05-11,Laptop,3,46675.16,Credit Card,Chennai,Tamil Nadu,Electronics,140025.48,2,1,2023,5,11,Thursday,42007.64
10550,5354,2023-08-17,Jeans,4,4865.85,COD,Mumbai,Maharashtra,Fashion,19463.4,7,5,2023,8,17,Thursday,5839.02
10551,5834,2023-04-18,Headphones,2,59207.73,Debit Card,Hyderabad,Telangana,Electronics,118415.46,9,3,2023,4,18,Tuesday,35524.64
10552,5800,2023-06-21,Laptop,4,16500.55,Debit Card,Chennai,Tamil Nadu,Electronics,66002.2,5,1,2023,6,21,Wednesday,19800.66
10553,5727,2023-04-12,Shoes,4,6185.4,Net Banking,Pune,Maharashtra,Fashion,24741.6,9,3,2023,4,12,Wednesday,7422.48
10554,5959,2023-12-20,Tablet,1,49810.06,Debit Card,Pune,Maharashtra,Electronics,49810.06,3,2,2023,12,20,Wednesday,14943.02
10555,5854,2023-01-12,Headphones,4,42488.53,Credit Card,Hyderabad,Telangana,Electronics,169954.12,9,1,2023,1,12,Thursday,50986.24
10556,5051,2023-10-02,Backpack,4,37147.96,Net Banking,Bangalore,Karnataka,Accessories,148591.84,9,3,2023,10,2,Monday,44577.55
10557,5665,2023-04-11,Mobile,2,9612.06,Debit Card,Pune,Maharashtra,Electronics,19224.12,6,2,2023,4,11,Tuesday,5767.24
10558,5698,2023-02-13,Camera,2,28866.22,Debit Card,Mumbai,Maharashtra,Electronics,57732.44,8,2,2023,2,13,Monday,17319.73
10559,5575,2023-11-01,Backpack,1,46899.19,COD,Chennai,Tamil Nadu,Accessories,46899.19,7,1,2023,11,1,Wednesday,14069.76
10560,5190,2023-01-17,Jeans,4,18426.35,Debit Card,Mumbai,Maharashtra,Fashion,73705.4,4,4,2023,1,17,Tuesday,22111.62
10561,5125,2023-11-26,Watch,1,18907.88,UPI,Bangalore,Karnataka,Accessories,18907.88,2,5,2023,11,26,Sunday,5672.36
10562,5150,2023-02-26,Mobile,4,487.51,Net Banking,Mumbai,Maharashtra,Electronics,1950.04,4,1,2023,2,26,Sunday,585.01
10563,5314,2023-11-07,Camera,3,10702.33,UPI,Mumbai,Maharashtra,Electronics,32106.99,9,2,2023,11,7,Tuesday,9632.1
10564,5570,2023-10-30,Camera,3,52561.72,Net Banking,Delhi,Delhi,Electronics,157685.16,5,2,2023,10,30,Monday,47305.55
10565,5342,2023-01-12,Shoes,1,26672.27,COD,Mumbai,Maharashtra,Fashion,26672.27,3,1,2023,1,12,Thursday,8001.68
10566,5305,2023-11-14,Shoes,1,59058.8,Debit Card,Hyderabad,Telangana,Fashion,59058.8,7,4,2023,11,14,Tuesday,17717.64
10567,5692,2023-03-21,Shirt,1,23923.77,Debit Card,Chennai,Tamil Nadu,Fashion,23923.77,3,5,2023,3,21,Tuesday,7177.13
10568,5682,2023-08-04,Backpack,2,42996.63,Debit Card,Delhi,Delhi,Accessories,85993.26,6,3,2023,8,4,Friday,25797.98
10569,5838,2023-12-05,Backpack,2,17130.57,Net Banking,Chennai,Tamil Nadu,Accessories,34261.14,3,1,2023,12,5,Tuesday,10278.34
10570,5783,2023-09-21,Backpack,2,22019.44,Debit Card,Chennai,Tamil Nadu,Accessories,44038.88,2,5,2023,9,21,Thursday,13211.66
10571,5054,2023-05-29,Shirt,1,11686.34,UPI,Bangalore,Karnataka,Fashion,11686.34,5,5,2023,5,29,Monday,3505.9
